revenue,expenses,profit,year,month,day,company,date
9299,8357,942,1997,2,5,xyz,2026-02-05
7689,5920,1769,1997,2,6,xyz,2026-02-06
7047,1400,5647,1997,2,7,xyz,2026-02-07
5550,2474,3076,1997,2,8,xyz,2026-02-08
6118,522,5596,1997,2,9,xyz,2026-02-09
6638,7951,-1313,1997,2,10,xyz,2026-02-10
8529,6236,2293,1997,2,11,xyz,2026-02-11
8464,4454,4010,1997,2,12,xyz,2026-02-12
2403,9852,-7449,1997,2,13,xyz,2026-02-13
6834,2318,4516,1997,2,14,xyz,2026-02-14
6400,7210,-810,1997,2,15,xyz,2026-02-15
5565,3739,1826,1997,2,16,xyz,2026-02-16
8570,1963,6607,1997,2,17,xyz,2026-02-17
2421,9186,-6765,1997,2,18,xyz,2026-02-18
7127,9716,-2589,1997,2,19,xyz,2026-02-19
1434,1207,227,1997,2,20,xyz,2026-02-20
6501,7725,-1224,1997,2,21,xyz,2026-02-21
1815,4645,-2830,1997,2,22,xyz,2026-02-22
5693,4648,1045,1997,2,23,xyz,2026-02-23
8070,6117,1953,1997,2,24,xyz,2026-02-24
9828,5648,4180,1997,2,25,xyz,2026-02-25
6339,8450,-2111,1997,2,26,xyz,2026-02-26
7028,4696,2332,1997,2,27,xyz,2026-02-27
1601,8563,-6962,1997,2,28,xyz,2026-02-28
7432,8562,-1130,1997,3,1,xyz,2026-03-01
6032,5693,339,1997,3,2,xyz,2026-03-02
9473,4599,4874,1997,3,3,xyz,2026-03-03
8044,8409,-365,1997,3,4,xyz,2026-03-04
6531,2658,3873,1997,3,5,xyz,2026-03-05
3871,7814,-3943,1997,3,6,xyz,2026-03-06
1855,5995,-4140,1997,3,7,xyz,2026-03-07
5958,711,5247,1997,3,8,xyz,2026-03-08
8762,7935,827,1997,3,9,xyz,2026-03-09
8539,1990,6549,1997,3,10,xyz,2026-03-10
3608,2049,1559,1997,3,11,xyz,2026-03-11
7401,2951,4450,1997,3,12,xyz,2026-03-12
5164,1202,3962,1997,3,13,xyz,2026-03-13
7058,4784,2274,1997,3,14,xyz,2026-03-14
6576,2623,3953,1997,3,15,xyz,2026-03-15
9143,1451,7692,1997,3,16,xyz,2026-03-16
5458,7808,-2350,1997,3,17,xyz,2026-03-17
9124,9072,52,1997,3,18,xyz,2026-03-18
4340,987,3353,1997,3,19,xyz,2026-03-19
1864,7763,-5899,1997,3,20,xyz,2026-03-20
1755,6053,-4298,1997,3,21,xyz,2026-03-21
7799,6886,913,1997,3,22,xyz,2026-03-22
7665,6843,822,1997,3,23,xyz,2026-03-23
7380,2378,5002,1997,3,24,xyz,2026-03-24
7264,3888,3376,1997,3,25,xyz,2026-03-25
5592,5082,510,1997,3,26,xyz,2026-03-26
7607,8364,-757,1997,3,27,xyz,2026-03-27
6965,8730,-1765,1997,3,28,xyz,2026-03-28
8747,8043,704,1997,3,29,xyz,2026-03-29
1377,2022,-645,1997,3,30,xyz,2026-03-30
3007,8469,-5462,1997,3,31,xyz,2026-03-31
9758,5504,4254,1997,4,1,xyz,2026-04-01
9129,9210,-81,1997,4,2,xyz,2026-04-02
4442,2177,2265,1997,4,3,xyz,2026-04-03
7627,5640,1987,1997,4,4,xyz,2026-04-04
7627,767,6860,1997,4,5,xyz,2026-04-05
5839,9461,-3622,1997,4,6,xyz,2026-04-06
2761,6102,-3341,1997,4,7,xyz,2026-04-07
9629,4827,4802,1997,4,8,xyz,2026-04-08
5138,9516,-4378,1997,4,9,xyz,2026-04-09
8599,7527,1072,1997,4,10,xyz,2026-04-10
7334,6914,420,1997,4,11,xyz,2026-04-11
8352,9821,-1469,1997,4,12,xyz,2026-04-12
3881,2146,1735,1997,4,13,xyz,2026-04-13
5356,7605,-2249,1997,4,14,xyz,2026-04-14
2997,5515,-2518,1997,4,15,xyz,2026-04-15
9700,7930,1770,1997,4,16,xyz,2026-04-16
3939,1378,2561,1997,4,17,xyz,2026-04-17
1880,4514,-2634,1997,4,18,xyz,2026-04-18
5659,5761,-102,1997,4,19,xyz,2026-04-19
3899,2932,967,1997,4,20,xyz,2026-04-20
7980,2365,5615,1997,4,21,xyz,2026-04-21
4327,505,3822,1997,4,22,xyz,2026-04-22
7917,6838,1079,1997,4,23,xyz,2026-04-23
6122,3516,2606,1997,4,24,xyz,2026-04-24
6302,2143,4159,1997,4,25,xyz,2026-04-25
7935,7909,26,1997,4,26,xyz,2026-04-26
1007,5599,-4592,1997,4,27,xyz,2026-04-27
1538,2448,-910,1997,4,28,xyz,2026-04-28
4046,4876,-830,1997,4,29,xyz,2026-04-29
1823,7931,-6108,1997,4,30,xyz,2026-04-30
1348,4031,-2683,1997,5,1,xyz,2026-05-01
4647,3098,1549,1997,5,2,xyz,2026-05-02
6843,3732,3111,1997,5,3,xyz,2026-05-03
9958,6364,3594,1997,5,4,xyz,2026-05-04
7718,7552,166,1997,5,5,xyz,2026-05-05
1362,868,494,1997,5,6,xyz,2026-05-06
9539,6386,3153,1997,5,7,xyz,2026-05-07
3476,9411,-5935,1997,5,8,xyz,2026-05-08
1839,9363,-7524,1997,5,9,xyz,2026-05-09
4863,7907,-3044,1997,5,10,xyz,2026-05-10
2732,2939,-207,1997,5,11,xyz,2026-05-11
5361,1355,4006,1997,5,12,xyz,2026-05-12
5586,2193,3393,1997,5,13,xyz,2026-05-13
8338,1396,6942,1997,5,14,xyz,2026-05-14
9630,6749,2881,1997,5,15,xyz,2026-05-15
2875,6724,-3849,1997,5,16,xyz,2026-05-16
6787,8286,-1499,1997,5,17,xyz,2026-05-17
5809,2309,3500,1997,5,18,xyz,2026-05-18
1053,3435,-2382,1997,5,19,xyz,2026-05-19
9862,9156,706,1997,5,20,xyz,2026-05-20
7196,8310,-1114,1997,5,21,xyz,2026-05-21
7961,6120,1841,1997,5,22,xyz,2026-05-22
6350,8054,-1704,1997,5,23,xyz,2026-05-23
1742,5482,-3740,1997,5,24,xyz,2026-05-24
8625,1157,7468,1997,5,25,xyz,2026-05-25
7583,3681,3902,1997,5,26,xyz,2026-05-26
4540,9173,-4633,1997,5,27,xyz,2026-05-27
6651,9575,-2924,1997,5,28,xyz,2026-05-28
2726,1156,1570,1997,5,29,xyz,2026-05-29
9815,8237,1578,1997,5,30,xyz,2026-05-30
8749,8846,-97,1997,5,31,xyz,2026-05-31
2775,8794,-6019,1997,6,1,xyz,2026-06-01
5229,8479,-3250,1997,6,2,xyz,2026-06-02
1617,4959,-3342,1997,6,3,xyz,2026-06-03
3645,5010,-1365,1997,6,4,xyz,2026-06-04
7816,4014,3802,1997,6,5,xyz,2026-06-05
7602,1941,5661,1997,6,6,xyz,2026-06-06
5424,4041,1383,1997,6,7,xyz,2026-06-07
9148,4270,4878,1997,6,8,xyz,2026-06-08
9823,804,9019,1997,6,9,xyz,2026-06-09
5602,6429,-827,1997,6,10,xyz,2026-06-10
4193,4139,54,1997,6,11,xyz,2026-06-11
1909,9770,-7861,1997,6,12,xyz,2026-06-12
3403,4598,-1195,1997,6,13,xyz,2026-06-13
3613,544,3069,1997,6,14,xyz,2026-06-14
9077,1655,7422,1997,6,15,xyz,2026-06-15
3460,1215,2245,1997,6,16,xyz,2026-06-16
7208,7131,77,1997,6,17,xyz,2026-06-17
8940,875,8065,1997,6,18,xyz,2026-06-18
7104,7476,-372,1997,6,19,xyz,2026-06-19
4898,913,3985,1997,6,20,xyz,2026-06-20
1738,1189,549,1997,6,21,xyz,2026-06-21
7346,8330,-984,1997,6,22,xyz,2026-06-22
6632,682,5950,1997,6,23,xyz,2026-06-23
7304,3373,3931,1997,6,24,xyz,2026-06-24
8609,1772,6837,1997,6,25,xyz,2026-06-25
2004,5889,-3885,1997,6,26,xyz,2026-06-26
5614,6429,-815,1997,6,27,xyz,2026-06-27
3653,4778,-1125,1997,6,28,xyz,2026-06-28
9399,3485,5914,1997,6,29,xyz,2026-06-29
2946,6548,-3602,1997,6,30,xyz,2026-06-30
4885,2379,2506,1997,7,1,xyz,2026-07-01
8688,5702,2986,1997,7,2,xyz,2026-07-02
7421,2961,4460,1997,7,3,xyz,2026-07-03
5964,2784,3180,1997,7,4,xyz,2026-07-04
4212,8883,-4671,1997,7,5,xyz,2026-07-05
4955,6177,-1222,1997,7,6,xyz,2026-07-06
3490,2562,928,1997,7,7,xyz,2026-07-07
3734,7677,-3943,1997,7,8,xyz,2026-07-08
4754,4324,430,1997,7,9,xyz,2026-07-09
5825,3773,2052,1997,7,10,xyz,2026-07-10
6291,5815,476,1997,7,11,xyz,2026-07-11
3187,2794,393,1997,7,12,xyz,2026-07-12
1147,7983,-6836,1997,7,13,xyz,2026-07-13
2443,8823,-6380,1997,7,14,xyz,2026-07-14
6309,7078,-769,1997,7,15,xyz,2026-07-15
8668,7998,670,1997,7,16,xyz,2026-07-16
1960,8423,-6463,1997,7,17,xyz,2026-07-17
5628,8596,-2968,1997,7,18,xyz,2026-07-18
5763,8206,-2443,1997,7,19,xyz,2026-07-19
3321,1664,1657,1997,7,20,xyz,2026-07-20
2119,871,1248,1997,7,21,xyz,2026-07-21
3482,926,2556,1997,7,22,xyz,2026-07-22
4120,2911,1209,1997,7,23,xyz,2026-07-23
1028,5511,-4483,1997,7,24,xyz,2026-07-24
1576,9958,-8382,1997,7,25,xyz,2026-07-25
1508,5289,-3781,1997,7,26,xyz,2026-07-26
5919,8845,-2926,1997,7,27,xyz,2026-07-27
4522,620,3902,1997,7,28,xyz,2026-07-28
5102,6302,-1200,1997,7,29,xyz,2026-07-29
1971,2696,-725,1997,7,30,xyz,2026-07-30
2280,1934,346,1997,7,31,xyz,2026-07-31
4814,7103,-2289,1997,8,1,xyz,2026-08-01
3209,1597,1612,1997,8,2,xyz,2026-08-02
9830,4900,4930,1997,8,3,xyz,2026-08-03
1759,8601,-6842,1997,8,4,xyz,2026-08-04
6521,8371,-1850,1997,8,5,xyz,2026-08-05
3837,1712,2125,1997,8,6,xyz,2026-08-06
9766,2807,6959,1997,8,7,xyz,2026-08-07
6450,6710,-260,1997,8,8,xyz,2026-08-08
4977,9649,-4672,1997,8,9,xyz,2026-08-09
2245,5519,-3274,1997,8,10,xyz,2026-08-10
3272,7059,-3787,1997,8,11,xyz,2026-08-11
6200,7902,-1702,1997,8,12,xyz,2026-08-12
6827,4241,2586,1997,8,13,xyz,2026-08-13
7765,6435,1330,1997,8,14,xyz,2026-08-14
6407,1158,5249,1997,8,15,xyz,2026-08-15
4510,2559,1951,1997,8,16,xyz,2026-08-16
6370,8528,-2158,1997,8,17,xyz,2026-08-17
8199,5176,3023,1997,8,18,xyz,2026-08-18
6283,6430,-147,1997,8,19,xyz,2026-08-19
6632,6607,25,1997,8,20,xyz,2026-08-20
9841,5603,4238,1997,8,21,xyz,2026-08-21
9329,4672,4657,1997,8,22,xyz,2026-08-22
4839,1743,3096,1997,8,23,xyz,2026-08-23
4737,6890,-2153,1997,8,24,xyz,2026-08-24
9764,2721,7043,1997,8,25,xyz,2026-08-25
9831,6984,2847,1997,8,26,xyz,2026-08-26
7317,1400,5917,1997,8,27,xyz,2026-08-27
2832,4703,-1871,1997,8,28,xyz,2026-08-28
9845,5664,4181,1997,8,29,xyz,2026-08-29
7808,5618,2190,1997,8,30,xyz,2026-08-30
3345,9596,-6251,1997,8,31,xyz,2026-08-31
4247,8506,-4259,1997,9,1,xyz,2026-09-01
2800,2826,-26,1997,9,2,xyz,2026-09-02
6340,7037,-697,1997,9,3,xyz,2026-09-03
6280,6728,-448,1997,9,4,xyz,2026-09-04
2710,4360,-1650,1997,9,5,xyz,2026-09-05
6629,3785,2844,1997,9,6,xyz,2026-09-06
3930,1581,2349,1997,9,7,xyz,2026-09-07
6201,5876,325,1997,9,8,xyz,2026-09-08
5673,1465,4208,1997,9,9,xyz,2026-09-09
7766,7279,487,1997,9,10,xyz,2026-09-10
5534,5005,529,1997,9,11,xyz,2026-09-11
2732,8055,-5323,1997,9,12,xyz,2026-09-12
8000,2825,5175,1997,9,13,xyz,2026-09-13
3199,7674,-4475,1997,9,14,xyz,2026-09-14
4369,3282,1087,1997,9,15,xyz,2026-09-15
5301,3532,1769,1997,9,16,xyz,2026-09-16
9356,2716,6640,1997,9,17,xyz,2026-09-17
1982,2360,-378,1997,9,18,xyz,2026-09-18
3748,8150,-4402,1997,9,19,xyz,2026-09-19
7680,3620,4060,1997,9,20,xyz,2026-09-20
5663,8515,-2852,1997,9,21,xyz,2026-09-21
2259,7383,-5124,1997,9,22,xyz,2026-09-22
3657,5887,-2230,1997,9,23,xyz,2026-09-23
1449,7249,-5800,1997,9,24,xyz,2026-09-24
3799,7568,-3769,1997,9,25,xyz,2026-09-25
8041,6675,1366,1997,9,26,xyz,2026-09-26
2830,5764,-2934,1997,9,27,xyz,2026-09-27
9829,3377,6452,1997,9,28,xyz,2026-09-28
8082,7106,976,1997,9,29,xyz,2026-09-29
8472,6434,2038,1997,9,30,xyz,2026-09-30
7481,6240,1241,1997,10,1,xyz,2026-10-01
6262,3594,2668,1997,10,2,xyz,2026-10-02
7033,3969,3064,1997,10,3,xyz,2026-10-03
6415,8350,-1935,1997,10,4,xyz,2026-10-04
8056,1229,6827,1997,10,5,xyz,2026-10-05
9874,7461,2413,1997,10,6,xyz,2026-10-06
9815,8667,1148,1997,10,7,xyz,2026-10-07
1330,9241,-7911,1997,10,8,xyz,2026-10-08
5310,7432,-2122,1997,10,9,xyz,2026-10-09
2398,7144,-4746,1997,10,10,xyz,2026-10-10
4736,1175,3561,1997,10,11,xyz,2026-10-11
2248,1904,344,1997,10,12,xyz,2026-10-12
6648,1128,5520,1997,10,13,xyz,2026-10-13
8620,1817,6803,1997,10,14,xyz,2026-10-14
2440,7053,-4613,1997,10,15,xyz,2026-10-15
7006,9537,-2531,1997,10,16,xyz,2026-10-16
8494,6872,1622,1997,10,17,xyz,2026-10-17
9726,5116,4610,1997,10,18,xyz,2026-10-18
8623,1803,6820,1997,10,19,xyz,2026-10-19
2668,3949,-1281,1997,10,20,xyz,2026-10-20
6402,8753,-2351,1997,10,21,xyz,2026-10-21
4503,1011,3492,1997,10,22,xyz,2026-10-22
7963,9149,-1186,1997,10,23,xyz,2026-10-23
2831,932,1899,1997,10,24,xyz,2026-10-24
5216,7657,-2441,1997,10,25,xyz,2026-10-25
6894,4546,2348,1997,10,26,xyz,2026-10-26
9923,1688,8235,1997,10,27,xyz,2026-10-27
9612,6825,2787,1997,10,28,xyz,2026-10-28
3687,7555,-3868,1997,10,29,xyz,2026-10-29
2977,2044,933,1997,10,30,xyz,2026-10-30
2654,2882,-228,1997,10,31,xyz,2026-10-31
6065,8046,-1981,1997,11,1,xyz,2026-11-01
3626,1655,1971,1997,11,2,xyz,2026-11-02
7143,4240,2903,1997,11,3,xyz,2026-11-03
6465,9068,-2603,1997,11,4,xyz,2026-11-04
3453,4985,-1532,1997,11,5,xyz,2026-11-05
2625,7928,-5303,1997,11,6,xyz,2026-11-06
5229,3210,2019,1997,11,7,xyz,2026-11-07
2496,2378,118,1997,11,8,xyz,2026-11-08
9290,5489,3801,1997,11,9,xyz,2026-11-09
9253,3544,5709,1997,11,10,xyz,2026-11-10
6695,3686,3009,1997,11,11,xyz,2026-11-11
2084,1480,604,1997,11,12,xyz,2026-11-12
7869,1603,6266,1997,11,13,xyz,2026-11-13
2763,2899,-136,1997,11,14,xyz,2026-11-14
7020,5885,1135,1997,11,15,xyz,2026-11-15
2934,8843,-5909,1997,11,16,xyz,2026-11-16
1112,4666,-3554,1997,11,17,xyz,2026-11-17
5452,5710,-258,1997,11,18,xyz,2026-11-18
6562,9278,-2716,1997,11,19,xyz,2026-11-19
5656,1803,3853,1997,11,20,xyz,2026-11-20
1318,591,727,1997,11,21,xyz,2026-11-21
9887,9387,500,1997,11,22,xyz,2026-11-22
8855,5311,3544,1997,11,23,xyz,2026-11-23
3380,7108,-3728,1997,11,24,xyz,2026-11-24
9916,2425,7491,1997,11,25,xyz,2026-11-25
7770,7541,229,1997,11,26,xyz,2026-11-26
6312,5650,662,1997,11,27,xyz,2026-11-27
1497,7616,-6119,1997,11,28,xyz,2026-11-28
5101,7827,-2726,1997,11,29,xyz,2026-11-29
6474,6687,-213,1997,11,30,xyz,2026-11-30
8902,501,8401,1997,12,1,xyz,2026-12-01
8788,4587,4201,1997,12,2,xyz,2026-12-02
2959,2570,389,1997,12,3,xyz,2026-12-03
8445,5279,3166,1997,12,4,xyz,2026-12-04
1730,7580,-5850,1997,12,5,xyz,2026-12-05
5668,4219,1449,1997,12,6,xyz,2026-12-06
1074,6479,-5405,1997,12,7,xyz,2026-12-07
6699,9717,-3018,1997,12,8,xyz,2026-12-08
2127,2387,-260,1997,12,9,xyz,2026-12-09
9387,5039,4348,1997,12,10,xyz,2026-12-10
3352,3611,-259,1997,12,11,xyz,2026-12-11
6215,6412,-197,1997,12,12,xyz,2026-12-12
4274,2363,1911,1997,12,13,xyz,2026-12-13
2412,8220,-5808,1997,12,14,xyz,2026-12-14
4334,3291,1043,1997,12,15,xyz,2026-12-15
2876,4785,-1909,1997,12,16,xyz,2026-12-16
5919,1898,4021,1997,12,17,xyz,2026-12-17
5001,3591,1410,1997,12,18,xyz,2026-12-18
9670,7878,1792,1997,12,19,xyz,2026-12-19
8925,5423,3502,1997,12,20,xyz,2026-12-20
2017,1061,956,1997,12,21,xyz,2026-12-21
4365,7899,-3534,1997,12,22,xyz,2026-12-22
3599,4559,-960,1997,12,23,xyz,2026-12-23
7751,1909,5842,1997,12,24,xyz,2026-12-24
2179,4720,-2541,1997,12,25,xyz,2026-12-25
1814,4893,-3079,1997,12,26,xyz,2026-12-26
2270,8105,-5835,1997,12,27,xyz,2026-12-27
4432,7434,-3002,1997,12,28,xyz,2026-12-28
3766,8739,-4973,1997,12,29,xyz,2026-12-29
1442,2453,-1011,1997,12,30,xyz,2026-12-30
9842,532,9310,1997,12,31,xyz,2026-12-31
8198,5051,3147,1998,1,1,xyz,2027-01-01
7115,1192,5923,1998,1,2,xyz,2027-01-02
6916,2686,4230,1998,1,3,xyz,2027-01-03
5610,9502,-3892,1998,1,4,xyz,2027-01-04
9188,3207,5981,1998,1,5,xyz,2027-01-05
9501,2153,7348,1998,1,6,xyz,2027-01-06
1474,1708,-234,1998,1,7,xyz,2027-01-07
5869,1052,4817,1998,1,8,xyz,2027-01-08
5629,6200,-571,1998,1,9,xyz,2027-01-09
3541,7164,-3623,1998,1,10,xyz,2027-01-10
8949,9817,-868,1998,1,11,xyz,2027-01-11
2010,4464,-2454,1998,1,12,xyz,2027-01-12
2614,2336,278,1998,1,13,xyz,2027-01-13
9665,4510,5155,1998,1,14,xyz,2027-01-14
7008,577,6431,1998,1,15,xyz,2027-01-15
4705,7008,-2303,1998,1,16,xyz,2027-01-16
5230,3570,1660,1998,1,17,xyz,2027-01-17
6114,7749,-1635,1998,1,18,xyz,2027-01-18
2619,5487,-2868,1998,1,19,xyz,2027-01-19
3417,3124,293,1998,1,20,xyz,2027-01-20
7815,6228,1587,1998,1,21,xyz,2027-01-21
6603,4475,2128,1998,1,22,xyz,2027-01-22
8981,730,8251,1998,1,23,xyz,2027-01-23
9133,3175,5958,1998,1,24,xyz,2027-01-24
9616,4628,4988,1998,1,25,xyz,2027-01-25
6328,3300,3028,1998,1,26,xyz,2027-01-26
7456,6158,1298,1998,1,27,xyz,2027-01-27
8987,973,8014,1998,1,28,xyz,2027-01-28
6479,9519,-3040,1998,1,29,xyz,2027-01-29
6001,8938,-2937,1998,1,30,xyz,2027-01-30
2260,3410,-1150,1998,1,31,xyz,2027-01-31
3807,5420,-1613,1998,2,1,xyz,2027-02-01
5967,4160,1807,1998,2,2,xyz,2027-02-02
2119,3924,-1805,1998,2,3,xyz,2027-02-03
3951,6685,-2734,1998,2,4,xyz,2027-02-04
6421,7131,-710,1998,2,5,xyz,2027-02-05
9694,1243,8451,1998,2,6,xyz,2027-02-06
8611,972,7639,1998,2,7,xyz,2027-02-07
6044,2248,3796,1998,2,8,xyz,2027-02-08
9924,8305,1619,1998,2,9,xyz,2027-02-09
2553,7292,-4739,1998,2,10,xyz,2027-02-10
5093,2429,2664,1998,2,11,xyz,2027-02-11
8892,1758,7134,1998,2,12,xyz,2027-02-12
9118,5954,3164,1998,2,13,xyz,2027-02-13
1519,2157,-638,1998,2,14,xyz,2027-02-14
3766,1199,2567,1998,2,15,xyz,2027-02-15
3580,9995,-6415,1998,2,16,xyz,2027-02-16
8773,7596,1177,1998,2,17,xyz,2027-02-17
8860,2849,6011,1998,2,18,xyz,2027-02-18
9728,5673,4055,1998,2,19,xyz,2027-02-19
2735,8433,-5698,1998,2,20,xyz,2027-02-20
6231,3334,2897,1998,2,21,xyz,2027-02-21
5451,4074,1377,1998,2,22,xyz,2027-02-22
3360,685,2675,1998,2,23,xyz,2027-02-23
6534,913,5621,1998,2,24,xyz,2027-02-24
4328,3658,670,1998,2,25,xyz,2027-02-25
5675,4391,1284,1998,2,26,xyz,2027-02-26
2083,866,1217,1998,2,27,xyz,2027-02-27
7571,1433,6138,1998,2,28,xyz,2027-02-28
2245,3924,-1679,1998,3,1,xyz,2027-03-01
4868,6616,-1748,1998,3,2,xyz,2027-03-02
4961,9917,-4956,1998,3,3,xyz,2027-03-03
9277,7907,1370,1998,3,4,xyz,2027-03-04
9027,9244,-217,1998,3,5,xyz,2027-03-05
8347,3290,5057,1998,3,6,xyz,2027-03-06
1701,8703,-7002,1998,3,7,xyz,2027-03-07
8375,9673,-1298,1998,3,8,xyz,2027-03-08
4376,9458,-5082,1998,3,9,xyz,2027-03-09
1107,840,267,1998,3,10,xyz,2027-03-10
9521,1230,8291,1998,3,11,xyz,2027-03-11
2751,4784,-2033,1998,3,12,xyz,2027-03-12
5912,7175,-1263,1998,3,13,xyz,2027-03-13
6448,7481,-1033,1998,3,14,xyz,2027-03-14
7901,920,6981,1998,3,15,xyz,2027-03-15
10000,7474,2526,1998,3,16,xyz,2027-03-16
3177,1313,1864,1998,3,17,xyz,2027-03-17
6107,2458,3649,1998,3,18,xyz,2027-03-18
7947,5614,2333,1998,3,19,xyz,2027-03-19
2124,7502,-5378,1998,3,20,xyz,2027-03-20
7966,6786,1180,1998,3,21,xyz,2027-03-21
2220,956,1264,1998,3,22,xyz,2027-03-22
1006,4698,-3692,1998,3,23,xyz,2027-03-23
9819,5405,4414,1998,3,24,xyz,2027-03-24
4560,3992,568,1998,3,25,xyz,2027-03-25
1069,2619,-1550,1998,3,26,xyz,2027-03-26
3572,2934,638,1998,3,27,xyz,2027-03-27
4890,8359,-3469,1998,3,28,xyz,2027-03-28
2218,3929,-1711,1998,3,29,xyz,2027-03-29
5155,2573,2582,1998,3,30,xyz,2027-03-30
7150,659,6491,1998,3,31,xyz,2027-03-31
9858,1407,8451,1998,4,1,xyz,2027-04-01
9975,5215,4760,1998,4,2,xyz,2027-04-02
9532,7639,1893,1998,4,3,xyz,2027-04-03
9621,5512,4109,1998,4,4,xyz,2027-04-04
7408,9464,-2056,1998,4,5,xyz,2027-04-05
5742,4687,1055,1998,4,6,xyz,2027-04-06
3644,6420,-2776,1998,4,7,xyz,2027-04-07
2132,4551,-2419,1998,4,8,xyz,2027-04-08
6245,7303,-1058,1998,4,9,xyz,2027-04-09
7768,5922,1846,1998,4,10,xyz,2027-04-10
3225,1739,1486,1998,4,11,xyz,2027-04-11
2878,7025,-4147,1998,4,12,xyz,2027-04-12
9071,9395,-324,1998,4,13,xyz,2027-04-13
2858,4488,-1630,1998,4,14,xyz,2027-04-14
9976,8671,1305,1998,4,15,xyz,2027-04-15
7127,1055,6072,1998,4,16,xyz,2027-04-16
5961,5832,129,1998,4,17,xyz,2027-04-17
5527,3248,2279,1998,4,18,xyz,2027-04-18
8220,7192,1028,1998,4,19,xyz,2027-04-19
9185,9108,77,1998,4,20,xyz,2027-04-20
9508,4542,4966,1998,4,21,xyz,2027-04-21
5975,7882,-1907,1998,4,22,xyz,2027-04-22
1284,8693,-7409,1998,4,23,xyz,2027-04-23
5043,2617,2426,1998,4,24,xyz,2027-04-24
2476,5509,-3033,1998,4,25,xyz,2027-04-25
3357,6854,-3497,1998,4,26,xyz,2027-04-26
4131,8928,-4797,1998,4,27,xyz,2027-04-27
2481,2616,-135,1998,4,28,xyz,2027-04-28
1835,5373,-3538,1998,4,29,xyz,2027-04-29
9301,3143,6158,1998,4,30,xyz,2027-04-30
5543,8556,-3013,1998,5,1,xyz,2027-05-01
2565,1695,870,1998,5,2,xyz,2027-05-02
2745,3723,-978,1998,5,3,xyz,2027-05-03
3269,1924,1345,1998,5,4,xyz,2027-05-04
7025,8980,-1955,1998,5,5,xyz,2027-05-05
5885,4924,961,1998,5,6,xyz,2027-05-06
6860,9956,-3096,1998,5,7,xyz,2027-05-07
8101,5984,2117,1998,5,8,xyz,2027-05-08
1647,5970,-4323,1998,5,9,xyz,2027-05-09
4458,7575,-3117,1998,5,10,xyz,2027-05-10
2429,5164,-2735,1998,5,11,xyz,2027-05-11
5179,7563,-2384,1998,5,12,xyz,2027-05-12
5785,9021,-3236,1998,5,13,xyz,2027-05-13
5249,8004,-2755,1998,5,14,xyz,2027-05-14
4860,9887,-5027,1998,5,15,xyz,2027-05-15
6414,4148,2266,1998,5,16,xyz,2027-05-16
2540,2391,149,1998,5,17,xyz,2027-05-17
6533,7539,-1006,1998,5,18,xyz,2027-05-18
7772,9237,-1465,1998,5,19,xyz,2027-05-19
7058,4703,2355,1998,5,20,xyz,2027-05-20
4897,4990,-93,1998,5,21,xyz,2027-05-21
7343,2780,4563,1998,5,22,xyz,2027-05-22
2985,9670,-6685,1998,5,23,xyz,2027-05-23
2592,5412,-2820,1998,5,24,xyz,2027-05-24
7274,5436,1838,1998,5,25,xyz,2027-05-25
5209,4779,430,1998,5,26,xyz,2027-05-26
6230,6549,-319,1998,5,27,xyz,2027-05-27
3298,579,2719,1998,5,28,xyz,2027-05-28
2500,1744,756,1998,5,29,xyz,2027-05-29
9269,3546,5723,1998,5,30,xyz,2027-05-30
4995,9148,-4153,1998,5,31,xyz,2027-05-31
7151,2779,4372,1998,6,1,xyz,2027-06-01
8664,7153,1511,1998,6,2,xyz,2027-06-02
5643,9977,-4334,1998,6,3,xyz,2027-06-03
7043,5847,1196,1998,6,4,xyz,2027-06-04
5208,7236,-2028,1998,6,5,xyz,2027-06-05
7474,875,6599,1998,6,6,xyz,2027-06-06
4671,5363,-692,1998,6,7,xyz,2027-06-07
7655,5322,2333,1998,6,8,xyz,2027-06-08
1005,9237,-8232,1998,6,9,xyz,2027-06-09
1409,6430,-5021,1998,6,10,xyz,2027-06-10
8763,7752,1011,1998,6,11,xyz,2027-06-11
7121,1822,5299,1998,6,12,xyz,2027-06-12
8160,5333,2827,1998,6,13,xyz,2027-06-13
4211,586,3625,1998,6,14,xyz,2027-06-14
2874,5456,-2582,1998,6,15,xyz,2027-06-15
3510,6456,-2946,1998,6,16,xyz,2027-06-16
5615,6902,-1287,1998,6,17,xyz,2027-06-17
5024,3929,1095,1998,6,18,xyz,2027-06-18
6027,4777,1250,1998,6,19,xyz,2027-06-19
3390,2119,1271,1998,6,20,xyz,2027-06-20
1892,5059,-3167,1998,6,21,xyz,2027-06-21
6641,6665,-24,1998,6,22,xyz,2027-06-22
7503,9421,-1918,1998,6,23,xyz,2027-06-23
9354,3626,5728,1998,6,24,xyz,2027-06-24
8354,582,7772,1998,6,25,xyz,2027-06-25
6913,4732,2181,1998,6,26,xyz,2027-06-26
8077,1499,6578,1998,6,27,xyz,2027-06-27
7860,8813,-953,1998,6,28,xyz,2027-06-28
4746,7593,-2847,1998,6,29,xyz,2027-06-29
7996,2532,5464,1998,6,30,xyz,2027-06-30
6649,4557,2092,1998,7,1,xyz,2027-07-01
3000,8261,-5261,1998,7,2,xyz,2027-07-02
2553,7325,-4772,1998,7,3,xyz,2027-07-03
